listing_id,host_name,last_review,price,nbhood_full,description,room_type
20663936,Bryan,2019-06-30,37.0,"Brooklyn, Greenpoint","Cozy, private bedroom in Greenpoint/Williamsburg",private room
20665380,Yassir,2019-06-02,135.0,"Brooklyn, Crown Heights",Modern 2 bedrooms Apt in brand new building.,entire home/apt
20665530,Alpana,2019-07-05,120.0,"Manhattan, Chinatown","LES/Chinatown, Bright & cozy private bedroom",private room
20667572,Lux,2019-07-07,69.0,"Brooklyn, Bushwick",Artist's Room in Prime Bushwick,private room
20674176,Artem,2019-01-03,70.0,"Manhattan, Hell's Kitchen",Nice  room midtown Manhattan 6rs,private room
20675762,Rosemarie,2019-06-12,33.0,"Brooklyn, East Flatbush",Medical Student Room C,private room
20676192,Ali,2019-06-12,198.0,"Queens, Flushing",30+Day Stay:1000 sq Bsmt Great Living with Deck,entire home/apt
20676841,Mimi,2019-06-24,55.0,"Staten Island, Rosebank",Private room 15 MINS AWAY FROM FERRY by bus,private room
20678169,Johnny,2019-05-27,150.0,"Brooklyn, Bushwick",2 beautiful rooms in sunlit Bushwick loft,private room
20678183,Aurélie,2019-07-01,100.0,"Manhattan, East Harlem",Great room in the heart of Manhattan !,private room
20678724,Chyanne & Jermaine,2019-07-02,129.0,"Brooklyn, Bedford-Stuyvesant",2 Bedroom Garden Suite (3 Minutes From Train),entire home/apt
20678802,Richard,2019-06-15,138.0,"Manhattan, Little Italy",Beautiful One Bedroom in Little Italy Soho,entire home/apt
20678811,Hyacinth,2019-06-12,40.0,"Brooklyn, East Flatbush",Flatbush Comfy Room (Rm# 2),private room
20678858,Trudy,2019-06-25,35.0,"Queens, Arverne","One B/R (1 Guest) Near Beach, A & air trains, JFK",private room
20679072,Trudy,2019-06-27,50.0,"Queens, Arverne","One B/R (1-2Gsts) near beach, JFK, A & Air trains",private room
20679134,Hyacinth,2019-06-23,40.0,"Brooklyn, East Flatbush",Warm Secluded Room in Flatbush (Rm# 1),private room
20679388,Js,2019-06-23,115.0,"Manhattan, Midtown",SPECTACULAR Midtown East location!,private room
20679396,Queen,2019-06-30,80.0,"Queens, Flushing",ÊóÖÂÆ¢‰πãÂÆ∂,entire home/apt
20680045,Prime,2019-06-22,48.0,"Brooklyn, Bedford-Stuyvesant",Private Room for 1 guest with air conditioner,private room
20682663,Jade,2019-06-23,175.0,"Manhattan, Inwood",Contemporary style 1 bedroom Apt in Manhattan.,entire home/apt
20685563,Graziella,2019-03-16,50.0,"Brooklyn, Cypress Hills",Bright & Airy in Highland Park,entire home/apt
20686134,Brian,2019-06-19,80.0,"Bronx, Pelham Bay",Hideaway Studio,entire home/apt
20688175,Connie,2019-06-29,125.0,"Brooklyn, Crown Heights","Luxurious, Spacious, Ensuite Bath, Nice Hosts too",private room
20688422,Lauren,2019-05-20,130.0,"Brooklyn, Prospect-Lefferts Gardens",Giant 1br pre-war apartment in Flatbush / Lefferts,entire home/apt
20688524,Maria Teresa,2019-04-27,104.0,"Manhattan, East Harlem",1630 Madison Avenue 4C,entire home/apt
20688624,Ryan,2019-07-01,225.0,"Manhattan, Chelsea",Luxury Alcove Studio in Chelsea,entire home/apt
20689395,Johanna,2019-05-07,114.0,"Brooklyn, Clinton Hill",Calm Brownstone Charm in Clinton Hill,entire home/apt
20689426,Will,2019-06-05,130.0,"Brooklyn, Bedford-Stuyvesant",Sunny and spacious Brooklyn loft,entire home/apt
20689498,Andy,2019-05-20,230.0,"Brooklyn, Park Slope",Historic Brownstone-newly completed renovation,entire home/apt
20692462,Bels,2019-05-14,75.0,"Brooklyn, Fort Greene",Fort Greene Jamaican vibes !,private room
20695930,Lidia,2019-06-30,89.0,"Manhattan, Harlem",Artistic Historical Harlem! PrivateRm Quiet Haven!,private room
20696496,George,2019-05-19,159.0,"Brooklyn, Bedford-Stuyvesant",The Consuello,entire home/apt
20697910,Wesly/Jessica,2019-04-15,165.0,"Brooklyn, Crown Heights",SUNNY COZY PLACE,entire home/apt
20698073,Gary,2019-07-01,129.0,"Brooklyn, Clinton Hill","Hip Modern Brooklyn Studio, Minutes to Manhattan!",entire home/apt
20702398,James,2019-06-22,50.0,"Bronx, City Island",Quiet house on City Island,private room
20703786,Janelle,2019-06-11,55.0,"Brooklyn, East Flatbush",Short Stay Nook,private room
20705026,Bing,2019-05-29,49.0,"Queens, Flushing",New Clean Private Room In Flushing,private room
20707361,Natalie,2019-07-01,97.0,"Brooklyn, Bushwick",Cozy and romantic 1 bedroom apt near train,entire home/apt
20707376,Taylor,2019-03-24,95.0,"Manhattan, Upper West Side",Adorable and homey Central Park apartment,entire home/apt
20707833,Ella Jane,2019-07-01,65.0,"Manhattan, Harlem","Charming, Spacious Private Room in Harlem, NYC",private room
20708246,Art,2019-04-06,50.0,"Brooklyn, Bushwick",Comfortable bedroom in heart of Bushwick,private room
20708619,Lin,2019-06-21,75.0,"Brooklyn, Williamsburg",Superhost*Sunny/Private room in 2BR ‚ù§Ô∏èWilliamsburg,private room
20710208,Jenny And Mark,2019-06-18,175.0,"Brooklyn, Bushwick",Brooklyn Garden Guesthouse *1 block to subway*,entire home/apt
20711534,Sophie,2019-02-18,35.0,"Brooklyn, Bushwick",Lovely bushwick room,private room
20712652,Charles,2019-01-01,95.0,"Manhattan, Upper East Side","Beautiful NYC Room - Upper East Side, NYC",private room
20712708,Philip,2019-06-27,175.0,"Manhattan, Gramercy",Gramercy Park Location.. cozy and comfortable!,entire home/apt
20713633,Jessica,2019-04-30,180.0,"Manhattan, Chinatown",Open Loft 1 BR Private Apt in Chinatown,entire home/apt
20714088,Sandra,2019-06-22,55.0,"Queens, College Point",SPACIOUS CLEAN ROOM 15 MINUTES FROM MAIN STREET,private room
20714304,Simon,2019-06-15,79.0,"Queens, Ditmars Steinway",Awesome Cozy Room in The Heart of Astoria!,private room
20714517,Audra,2019-05-31,30.0,"Brooklyn, Flatlands",Brooklyn Palace,private room
20720290,Corporate Housing,2019-05-31,133.0,"Manhattan, Upper East Side",Sophisticated KING 1 Bedroom Best Location,entire home/apt
20722067,Nicolas,2019-06-24,496.0,"Brooklyn, Greenpoint",2 Bed BK Duplex w/ terrace & amazing NYC view,entire home/apt
20722247,Elsa,2019-05-11,75.0,"Manhattan, Chelsea",Private Bedroom in the Heart of Chelsea (3FL/3FR ),private room
20723015,Sarah,2019-05-23,100.0,"Manhattan, East Village",Welcome to YURT -- beautiful room in East Village,private room
20725759,Marzian,2019-01-02,30.0,"Brooklyn, Bedford-Stuyvesant","Sunny & Modern Room in Brooklyn, NY",private room
20726517,Christopher,2019-02-17,195.0,"Brooklyn, Williamsburg",Penthouse - 2 Floors with Private Outdoor Patio,entire home/apt
20728525,Nicole,2019-06-30,150.0,"Queens, Jamaica",Lovely Contemporary Home away from Home,entire home/apt
20729133,Hunter,2019-04-28,49.0,"Brooklyn, Bedford-Stuyvesant",Cool Brownstone for September,private room
20729174,Sofia,2019-07-02,95.0,"Brooklyn, East Flatbush","Six in the City, Stay in Brooklyn Tour New York!",entire home/apt
20729216,Karl,2019-07-06,109.0,"Staten Island, St. George",Whole Apt/Private Entry/Free Parking,entire home/apt
20729530,Domingo,2019-07-05,105.0,"Manhattan, Washington Heights","Cozy and elegant apartment in New York, entire apt",entire home/apt
20729909,Morgan,2019-04-28,120.0,"Brooklyn, Park Slope",Two-storey Park Slope Apartment,entire home/apt
20729981,Eliahu,2019-01-02,69.0,"Manhattan, Harlem","Manhattan nyc private room B
15 min F Times Square",private room
20738759,Lily,2019-05-05,135.0,"Brooklyn, Brooklyn Heights",Sun-Filled Cobble Hill Loft,entire home/apt
20739147,Alina,2019-03-31,100.0,"Brooklyn, Bushwick",Beautiful room+PRIVATE BATHROOM | 20m to Manhattan,private room
20741446,Lulu,2019-05-29,87.0,"Manhattan, Inwood","Colorful, Open and Spacious 1br in Inwood!",entire home/apt
20743194,Elias,2019-07-02,90.0,"Manhattan, Harlem",Comfy room in Manhattan 4 blocks from central park,private room
20743305,Maya,2019-04-16,60.0,"Brooklyn, Bushwick","Luxury room w/ balcony, 5 mins to subway",private room
20743703,Sarah,2019-06-21,50.0,"Brooklyn, Crown Heights",Home away from home in Brooklyn,private room
20744284,Jennifer,2019-06-30,85.0,"Brooklyn, Kensington",Sunny Room in Kensington,private room
20744654,Fourth,2019-07-01,125.0,"Brooklyn, Park Slope",Cozy studio in Park Slope,entire home/apt
20744948,Guelma,2019-05-14,45.0,"Queens, Rosedale",Cheap Large Bedroom w/WorkDesk- 10min to JFK/Mall,private room
20745174,Milica,2019-06-30,89.0,"Manhattan, Upper East Side",Room with PRIVATE entrance! Welcome to Upper east!,private room
20745223,Mauro,2019-06-28,50.0,"Brooklyn, Flatbush","Flatbush - Ditmas Park, Brooklyn, NY",private room
20745276,Alberto,2019-06-19,120.0,"Queens, Long Island City","DaDukes ""DC""",private room
20746887,Ana,2019-06-24,60.0,"Manhattan, Inwood","Spacious bedroom, next to Subway, mins to park!",private room
20754847,Beth,2019-06-23,47.0,"Brooklyn, East Flatbush",Super Comfy Double Bed in new 2 story house!,private room
20755975,Juan David,2019-01-01,55.0,"Queens, Richmond Hill",Comfy Clean Room Near JFK,private room
20759183,Mel & Ruth,2019-03-24,75.0,"Queens, Rego Park",Airy room 2 beds 40 min to Man. Midway LGA/JFK,private room
20760187,Roland,2019-06-05,160.0,"Brooklyn, Bedford-Stuyvesant",Warm Duplex in a Brownstone,entire home/apt
20760640,Jonathan,2019-01-05,170.0,"Queens, Ridgewood","20 Min to Manhattan, in the Heart of Ridgewood",entire home/apt
20761244,Brian,2019-06-06,95.0,"Brooklyn, Williamsburg",Best location Large Room in the Heart of Wbrg!,private room
20761266,Nick,2019-06-21,62.0,"Brooklyn, Bedford-Stuyvesant",Spacious Brooklyn Bedroom Close to Manhattan et al,private room
20761296,Bryan,2019-06-19,45.0,"Queens, Astoria",Huge Room in Beautiful New Renovated Apartment,private room
20761404,Jeniffer,2019-06-02,100.0,"Manhattan, Hell's Kitchen",Cozy Studio,entire home/apt
20761768,Hutch,2019-06-29,211.0,"Manhattan, Upper East Side","$6,500 p/m or short term, 5 Star, LUX, Clean, Big",entire home/apt
20761776,Maiya,2019-05-28,100.0,"Brooklyn, Park Slope",Newly Renovated Apartment in the Heart of Brooklyn,entire home/apt
20762089,Tirinda,2019-07-02,250.0,"Brooklyn, Boerum Hill",Charming Boerum Hill Private 2 Bdrm Apt,entire home/apt
20763209,Frances,2019-06-10,145.0,"Manhattan, Chinatown",Clean Chinatown Studio,entire home/apt
20763432,Samantha,2019-05-26,116.0,"Brooklyn, Greenpoint",Boutique Hotel-Like Room in Brooklyn With A View,private room
20763577,Jennifer,2019-05-08,50.0,"Manhattan, Harlem",Perfect room for female/steps to Ctral Park+subway,private room
20763877,Yomi,2019-01-01,175.0,"Brooklyn, Bedford-Stuyvesant",Charming 1BR in Lively Bed-Stuy neighborhood,entire home/apt
20770222,Joy,2019-03-24,246.0,"Queens, St. Albans",Clean Comfy 2 Bedrooms with 2. Bathrooms sleeps 6,entire home/apt
20770969,Emily,2019-06-23,99.0,"Manhattan, East Village",<3 Summer in East Village! BEST DEAL,entire home/apt
20772071,Nahuel,2019-06-16,62.0,"Bronx, Highbridge",Clean room across the street from the high bridge,private room
20772204,Shera,2019-06-30,55.0,"Bronx, Wakefield","NO XTRA FEES, 30 min To Grand Central:Pvt Entrance",private room
20772583,David,2019-05-24,150.0,"Manhattan, Harlem",Luxury Apt in the heart of Harlem,entire home/apt
20773084,Nahuel,2019-05-19,42.0,"Bronx, Highbridge",Lovely room across the street from high bridge.,private room
20773149,Nahuel,2019-06-24,42.0,"Bronx, Highbridge",Nice room across the street from the high bridge.,private room
20773211,Susan,2019-07-02,50.0,"Manhattan, Washington Heights","Quiet, Comfortable room near A Express Train",private room
20773223,Eliahu,2019-06-13,69.0,"Manhattan, Harlem","Manhattan nyc private room C
15 min F Times Square",private room
20775039,Andrew T,2019-06-16,145.0,"Manhattan, Hell's Kitchen",Great Location - 1BR/Times Square/Hell's Kitchen,entire home/apt
20780688,Micipsa,2019-06-10,135.0,"Manhattan, Hell's Kitchen",Small studio in the heart of hells kitchen,entire home/apt
20783233,Sarah,2019-06-17,49.0,"Brooklyn, Bushwick",Quirky apt in great area,private room
20786225,Zaza,2019-05-27,88.0,"Manhattan, East Harlem",1 Bedroom for rent -Gorgeous East Harlem Apartment,private room
20788041,Wesly/Jessica,2019-05-31,60.0,"Brooklyn, Crown Heights",Brick City,private room
20788446,Lux,2019-07-07,58.0,"Brooklyn, Bushwick",Writer's Haven in Prime Bushwick,private room
20788473,Audlyn,2019-07-06,90.0,"Brooklyn, Canarsie",Basin Homes,entire home/apt
20788666,Randy,2019-06-14,65.0,"Manhattan, Marble Hill",Manhattan Marble Hill Private Sleep'n Suites,private room
20793502,Mauro,2019-06-30,95.0,"Brooklyn, Bedford-Stuyvesant",Beautiful Private Bedroom with Balcony,private room
20794628,Aaron,2019-06-22,210.0,"Brooklyn, Greenpoint",Williamsburg-Greenpoint Loft,entire home/apt
20796126,Cyrus,2019-03-11,269.0,"Manhattan, West Village","Bright, Clean + Beautiful West Village 1 Bedroom",entire home/apt
20796595,Cesar,2019-06-23,70.0,"Manhattan, Harlem",Nice Room in the upper west Manhathan,private room
20799032,Patricia,2019-06-16,422.0,"Manhattan, Midtown",Luxury 2 Bedroom Empire Loft,entire home/apt
20799199,Tess,2019-07-06,250.0,"Manhattan, Chinatown",Designer's Chinatown Loft,entire home/apt
20800449,Marvis,2019-06-15,65.0,"Manhattan, Harlem",Sweet Cozy Bedroom with No Cleaning Fee : ),private room
20801754,Michael,2019-06-30,45.0,"Queens, Astoria",Our Astoria Apartment - (Long Term Rental),private room
20801864,Mercedes,2019-05-19,40.0,"Bronx, Clason Point",Welcome to a beautiful House in Quiet Bronx,private room
20803845,Josh,2019-07-07,100.0,"Brooklyn, Park Slope",Newly Renovated Apartment in the Heart of Brooklyn,private room
20804049,Daré,2019-07-04,58.0,"Queens, Rosedale",Clean apartment-styled space. 10min from JFK.,private room
20804915,Ismail,2019-06-03,80.0,"Queens, Astoria",Sunny Private Bedroom in a Luxurious Apartment,private room
20805520,Elina,2019-07-06,65.0,"Manhattan, Washington Heights",Manhattan room with a fire escape!,private room
20811403,Renee,2019-01-01,100.0,"Queens, Forest Hills",Large Studio in Forest Hills,entire home/apt
20812365,Omar,2019-07-05,245.0,"Manhattan, Morningside Heights",Cozy apartment,entire home/apt
20812387,Kyle,2019-06-23,80.0,"Brooklyn, Crown Heights",Cozy Studio In Crown Heights,entire home/apt
20812587,Ainslie And John,2019-05-13,110.0,"Brooklyn, Prospect-Lefferts Gardens","Brooklyn At Its Best, Too!",private room
20814067,Beverley,2019-07-06,55.0,"Queens, St. Albans",Queens 20 mins to subway- 15 mins JFK- walk to bus,private room
20815456,Andrea,2019-07-03,120.0,"Brooklyn, Prospect Heights","Quiet/Modern Triplex loft, steps to prospect park!",private room
20816828,Maggy,2019-07-01,100.0,"Brooklyn, Flatlands",Spacious Split Level  Apartment,entire home/apt
20816972,Eli,2019-06-24,59.0,"Brooklyn, Bushwick",House of Moon Dog,private room
20817201,Sam,2019-06-20,50.0,"Brooklyn, Williamsburg",Private Room in Trendy Williamsburg Loft,private room
20817614,Justine,2019-05-26,45.0,"Bronx, University Heights",Room o4,private room
20818955,Lise,2019-05-19,49.0,"Queens, Woodhaven",Cozy Room in a Friendly House CLOSE TO SUBWAY,private room
20819020,Carla,2019-04-21,55.0,"Manhattan, Harlem",Cozy & Charming Uptown NYC Bedroom Near Subway,private room
20819116,Kimberly,2019-07-07,69.0,"Queens, Corona",My Little Cottage,entire home/apt
20820417,Eric,2019-06-02,300.0,"Manhattan, East Harlem",The Penthouse,entire home/apt
20821762,Chris,2019-05-25,145.0,"Brooklyn, Greenpoint",Sunny apartment in the heart of trendy Greenpoint,entire home/apt
20823125,Luz,2019-05-24,170.0,"Manhattan, East Village",PRISTINE STUDIO IN THE HEART OF THE E.  VILLAGE,entire home/apt
20825876,Ez,2019-06-23,95.0,"Queens, Astoria",Lo Studio/15 min central park/wifi+ street parking,entire home/apt
20826700,Ez,2019-06-24,150.0,"Manhattan, East Village",Suite Di CLASSE East village-free Str.parking+wifi,entire home/apt
20827801,Denise,2019-01-01,70.0,"Brooklyn, Crown Heights",The ocean view room size 12x14,private room
20828460,Samantha,2019-01-15,130.0,"Manhattan, Hell's Kitchen",Midtown Apt. with a great view and everything near,private room
20830442,Farrel,2019-07-07,60.0,"Bronx, Claremont Village",Cozy room in lovely apartment close to subway,private room
20832523,Bonissat,2019-06-25,35.0,"Bronx, Concourse",cozy & clean room in the Bronx,private room
20832768,Zachary,2019-04-22,179.0,"Queens, Astoria",Astoria apartment near Manhattan/LaGuardia,entire home/apt
20833958,Denise,2019-06-09,65.0,"Brooklyn, Crown Heights",The Peach Room,private room
20835314,Rubén,2019-01-04,90.0,"Brooklyn, Williamsburg",My studio,entire home/apt
20835909,M,2019-04-15,111.0,"Queens, Flushing","2017 Renovated Central Flushing, NYCÊ≥ïÊãâÁõõ‰∏≠ÂøÉÁöÑÊñ∞Ë£Ö‰øÆÊàøWifi",entire home/apt
20836753,Daré,2019-06-30,58.0,"Queens, Rosedale",Apartment-Styled space in Queens. 10Min from JFK.,private room
20836787,Brandon,2019-06-21,95.0,"Queens, Ditmars Steinway",450sqft Studio Stunning Water Front Balcony View,entire home/apt
20843601,Mirko,2019-05-22,93.0,"Brooklyn, Flatbush",1 Bedroom in 2 bedroom Apartment,private room
20844580,Michelle,2019-07-03,55.0,"Brooklyn, Williamsburg","Pretty 1 bedroom apt, Williamsburg/ Females only",private room
20844601,Gulcin,2019-06-19,50.0,"Manhattan, Chinatown",Ocean Room at Great Location,private room
20845108,Sam,2019-06-29,150.0,"Brooklyn, Dyker Heights",Entire Private Brownstone in Brooklyn,entire home/apt
20846687,Stephon,2019-02-15,75.0,"Brooklyn, Bedford-Stuyvesant",INVITING BRIGHT & STYLISH STUDIO,entire home/apt
20847505,Abigail,2019-05-02,150.0,"Manhattan, Upper West Side",Charming Apartment on Central Park West!,entire home/apt
20848135,Ramonex,2019-06-22,65.0,"Manhattan, Harlem",Brand New Apt In A Beautiful Elevator Building,private room
20849060,Fay,2019-07-06,125.0,"Brooklyn, Carroll Gardens",Sunny 1 bedroom apartment on quiet block,entire home/apt
20849101,Tunzil,2019-06-10,59.0,"Bronx, Wakefield",NYC private room in Private house|Mt Vernon area,private room
20850006,Xie,2019-06-19,75.0,"Brooklyn, Canarsie",Brooklyn‚Äôs finest pt. Deux,private room
20855406,Malcolm,2019-06-19,125.0,"Brooklyn, Bedford-Stuyvesant",Bedford Bungalow  5  min cab from Williamsburg,entire home/apt
20857866,Nikki,2019-05-20,75.0,"Brooklyn, Flatbush",Nettie's Brooklyn Dream Space,private room
20858519,Alex,2019-06-02,137.0,"Brooklyn, Brighton Beach",Cozi property near Ocean,entire home/apt
20861411,Ryan,2019-07-01,150.0,"Manhattan, East Village",East Village Rooftop Oasis w/ Private Entrance!,private room
20862285,Liliana,2019-06-03,45.0,"Queens, Forest Hills",women only great place in Forest Hills NY,private room
20862947,Elliot,2019-07-03,55.0,"Bronx, Concourse Village",Yankee Stadium Superhost! A 1BR/1BA City Escape!,private room
20864325,Anh,2019-06-05,99.0,"Manhattan, East Harlem",Private 1BR w/ Queen bed & TV next to Central Park,private room
20864878,Elvis,2019-06-19,200.0,"Manhattan, Chelsea",High Line Sun Drenched Home,entire home/apt
